key,0,1
30,"TEXT_HEAVNA201_01599_TODO_06",""
31,"TEXT_HEAVNA201_01599_TODO_07",""
32,"TEXT_HEAVNA201_01599_TODO_08",""
33,"TEXT_HEAVNA201_01599_TODO_09",""
34,"TEXT_HEAVNA201_01599_TODO_10",""
35,"TEXT_HEAVNA201_01599_TODO_11",""
36,"TEXT_HEAVNA201_01599_TODO_12",""
37,"TEXT_HEAVNA201_01599_TODO_13",""
38,"TEXT_HEAVNA201_01599_TODO_14",""
39,"TEXT_HEAVNA201_01599_TODO_15",""
40,"TEXT_HEAVNA201_01599_TODO_16",""
41,"TEXT_HEAVNA201_01599_TODO_17",""
42,"TEXT_HEAVNA201_01599_TODO_18",""
43,"TEXT_HEAVNA201_01599_TODO_19",""
44,"TEXT_HEAVNA201_01599_TODO_20",""
45,"TEXT_HEAVNA201_01599_TODO_21",""
46,"TEXT_HEAVNA201_01599_TODO_22",""
47,"TEXT_HEAVNA201_01599_TODO_23",""
48,"TEXT_HEAVNA201_01599_ALPHINAUD_000_000","在救勞班局長之前，我們一定要想好對策才行。
所以，我認為我們應該先去一趟利姆薩．羅敏薩。"
49,"TEXT_HEAVNA201_01599_ALPHINAUD_000_001","在你去執行任務的期間，我曾受福爾唐伯爵所託，
和利姆薩．羅敏薩的商會做過溝通……"
50,"TEXT_HEAVNA201_01599_ALPHINAUD_000_002","我利用那次機會，和梅爾維布提督取得了聯繫。
值得慶幸的是，提督對我們的立場表示理解，
還表示會協助我們。"
51,"TEXT_HEAVNA201_01599_ALPHINAUD_000_003","我們首先找提督瞭解一下烏爾達哈當前的政局，
看看她有沒有掌握一些什麼線索吧。"
52,"TEXT_HEAVNA201_01599_ALPHINAUD_000_004"," <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> ，我們一起去吧。
到利姆薩．羅敏薩找贊特海爾副漩士，
他應該會帶我們去見提督的。"
53,"TEXT_HEAVNA201_01599_TATARU_100_004","我很擔心勞班局長……"
54,"TEXT_HEAVNA201_01599_TATARU_000_005","（★未使用／削除予定★）"
55,"TEXT_HEAVNA201_01599_ALPHINAUD_000_006","你和旁邊的贊特海爾副漩士說一聲，
他應該會帶我們去見提督的。"
56,"TEXT_HEAVNA201_01599_ZANTHAEL_000_010","哦，這不是 <Highlight>ObjectParameter(1)</Highlight> 嗎？
我聽阿爾菲諾閣下說了。
你們現在要去提督室嗎？"
57,"TEXT_HEAVNA201_01599_Q1_000_000","要前往提督室嗎？"
58,"TEXT_HEAVNA201_01599_A1_000_001","是"
59,"TEXT_HEAVNA201_01599_A1_000_002","否"
60,"TEXT_HEAVNA201_01599_MERLWYB_000_011","對於艾奧傑亞同盟軍來說，勞班閣下舉足輕重，我們也不想失去他。
因此也在商討著要如何將他救出。"
61,"TEXT_HEAVNA201_01599_MERLWYB_000_012","不過，雖然我們與烏爾達哈之間是同盟關係，
但此事涉及烏爾達哈的內政，我們也不好軍事介入……
如果能夠由你們將他救出那就再好不過了。"
62,"TEXT_HEAVNA201_01599_ALPHINAUD_000_013","我們原本就是這麼打算的。"
63,"TEXT_HEAVNA201_01599_ALPHINAUD_000_014","水晶義勇隊是我傲慢的產物……
我一定要親手做個了結。"
64,"TEXT_HEAVNA201_01599_MERLWYB_000_015","看來我不用再確認你的決心了……"
65,"TEXT_HEAVNA201_01599_MERLWYB_000_016","多瑪忍者的聯繫員目前潛伏在喪靈鐘開拓團中。
你們可以到廚房尋找在那裡打雜的東方裝扮的女性，
試著和她接觸。"
66,"TEXT_HEAVNA201_01599_ALPHINAUD_000_017","水晶義勇隊是我傲慢的產物……
也給你添了好多麻煩啊……"
67,"TEXT_HEAVNA201_01599_MERLWYB_000_018","我現在仍然在想……
當時我是不是應該貫徹我自己的想法掏槍。"
68,"TEXT_HEAVNA201_01599_MERLWYB_101_018","抱歉，我的行為可以說就是對你們見死不救……
但是，欠你們的我一定會還。"
69,"TEXT_HEAVNA201_01599_MERLWYB_101_019","而且，利姆薩．羅敏薩今後也會繼續和拂曉血盟合作的。
在這一點上，你們大可以放心。"
70,"TEXT_HEAVNA201_01599_EYNZAHRSLAFYRSYN_000_019","畢竟我們不能明目張膽地把黑渦團派往他國，
很抱歉沒辦法給予你們直接援助，還希望你們能夠諒解。"
71,"TEXT_HEAVNA201_01599_HIGIRI_000_020","啊， <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> ？！
我就知道你會沒事的……真是太好了……"
72,"TEXT_HEAVNA201_01599_HIGIRI_000_021","慶功會的那一天……
全副武裝的水晶義勇隊突然佔領了石之家。"
73,"TEXT_HEAVNA201_01599_HIGIRI_000_022","我立刻逃了出來，找到其他的同鄉，
作為開拓團的一員留在了這裡。
我一邊監視著石之家，一邊等待大家的回歸……"
74,"TEXT_HEAVNA201_01599_HIGIRI_000_023","多瑪的人民絕對不會忘記受到的恩情。
所以有什麼我能幫得上忙的請儘管吩咐，我會全力相助的！"
75,"TEXT_HEAVNA201_01599_ALPHINAUD_000_024","在廚房打雜的東方裝扮的女性……
難道她就是忍者的聯繫員？"
