75,TEXT_AKTKML104_04747_MYSTERIOUSPERSON_000_160,在我們這邊準備的同時，<hex:02100103>高貝扎那邊肯定也在積蓄力量。<hex:02100103>我們無法避免與他再戰。  
76,TEXT_AKTKML104_04747_MAPPINGWAY_000_165,封印快要被破壞了，<hex:02100103>我都快要緊張得不行了！  
77,TEXT_AKTKML104_04747_LIVINGWAY_000_200,終於到了再次突入虛無界的時候了。  
78,TEXT_AKTKML104_04747_LIVINGWAY_000_201,從門的另一邊的干擾變得越來越強烈，<hex:02100103>但幸運的是，我們的反妖異防禦網仍然保持運作。  
79,TEXT_AKTKML104_04747_LIVINGWAY_000_202,現在是反擊的最後機會……！  
80,TEXT_AKTKML104_04747_MAPPINGWAY_000_203,作為保險，我們也加強了警衛用的支援者！<hex:02100103>把這邊的事情交給我們，你去吧。  
81,TEXT_AKTKML104_04747_URIANGER_000_204,我也會留在這邊，負責維護「劍」。<hex:02100103>等弗栗多到達後，你們就騎在他的背上，<hex:02100103>突入門吧……。  
82,TEXT_AKTKML104_04747_URIANGER_000_205,我們全體都在切切期盼，<hex:02100103>你能帶著阿珠達雅平安回來……。  
83,TEXT_AKTKML104_04747_YSHTOLA_000_210,要將第一世界的巨大光力一次性注入，<hex:02100103>最好是通過多個裝置將其集中到一個終端，這樣效率更高。<hex:02100103>讓我們在周邊排列起來吧。  
84,TEXT_AKTKML104_04747_ESTINIEN_000_215,這裡異常的安靜。<hex:02100103>他們應該已經察覺到我們的來訪了……。  
85,TEXT_AKTKML104_04747_VRITRA_000_220,姐姐……。<hex:02100103>這次，一定要……！  
86,TEXT_AKTKML104_04747_SYSTEM_000_225,你要移動到「赤月」嗎？  
87,TEXT_AKTKML104_04747_MYSTERIOUSPERSON_000_300,從大洞中溢出的黑暗，<hex:02100103>比以前更加濃烈。  
88,TEXT_AKTKML104_04747_MYSTERIOUSPERSON_100_300,這邊是高貝扎的領域。<hex:02100103>為了阻止我們的侵入，<hex:02100103>地形可能已經被改變了。  
89,TEXT_AKTKML104_04747_MYSTERIOUSPERSON_000_301,即便如此，我們並未感覺到他的氣息。<hex:02100103>我不知道他在策劃什麼，<hex:02100103>但他似乎正在大洞的深處。  
90,TEXT_AKTKML104_04747_YSHTOLA_000_302,對我們來說，這是一個好機會。<hex:02100103>現在就讓我們設置乙太傳輸器吧。  
91,TEXT_AKTKML104_04747_YSHTOLA_000_303,一旦啟動裝置，地脈將超越次元連接，<hex:02100103>第一世界的光將被傳送過來。  
92,TEXT_AKTKML104_04747_MYSTERIOUSPERSON_000_304,一定會成功的，一定。<hex:02100103>我相信……！
