67,TEXT_AKTKML105_04748_SYSTEM_000_405,高貝扎和澤羅姆斯正在前面等著我們。<hex:02100103>肯定會有激烈的戰鬥……。  
68,TEXT_AKTKML105_04748_SYSTEM_000_406,你真的要去嗎？  
69,TEXT_AKTKML105_04748_SYSTEM_000_410,你要移動到「峽谷底部」嗎？  
70,TEXT_AKTKML105_04748_SYSTEM_000_500,你要移動到「赤月底部」嗎？  
71,TEXT_AKTKML105_04748_YSHTOLA_000_600,生命的循環不再存在，這是只有在虛無中才能發生的奇蹟。<hex:02100103>讓我們感謝所有曾經幫助我們的人。  
72,TEXT_AKTKML105_04748_YSHTOLA_000_601,……對了，關於乙太傳送器，<hex:02100103>帶它回原初世界沒有意義，對吧？<hex:02100103>我想把它交給零他們，所以我已經整理好了。  
73,TEXT_AKTKML105_04748_ESTINIEN_000_605,我已經收回了瓦爾桑的身體，並把它還給了弗栗多。<hex:02100103>即使是人偶，對拉扎罕的人來說也是家人……<hex:02100103>我會讓他們一起回家。  
74,TEXT_AKTKML105_04748_VRITRA_000_610,啊，姐姐……。  
75,TEXT_AKTKML105_04748_MYSTERIOUSPERSON_000_700,我沒想到我身體中的光會帶來這麼大的變化，<hex:02100103>我真的沒有想到。  
76,TEXT_AKTKML105_04748_MYSTERIOUSPERSON_000_701,也許，創造領域和這是一樣的……<hex:02100103>我的想法影響了我自己的存在方式。  
77,TEXT_AKTKML105_04748_MYSTERIOUSPERSON_000_702,你們的戰鬥目標始終是拯救龍，<hex:02100103>阻止澤羅姆斯的侵略。<hex:02100103>我只是偶然遇見並同行的人。  
78,TEXT_AKTKML105_04748_MYSTERIOUSPERSON_000_703,但即使如此，我還是要說。  
79,TEXT_AKTKML105_04748_MYSTERIOUSPERSON_000_704,……謝謝你。  
80,TEXT_AKTKML105_04748_SYSTEM_000_705,可以與非玩家同伴的幻體一同攻略「深淵潜行 月の地下渓谷」了！<hex:02100103>透過任務情報的「親信戰友」即可發起挑戰。
