key,0,1
18,"TEXT_CLSWDK502_01997_SEQ_18",""
19,"TEXT_CLSWDK502_01997_SEQ_19",""
20,"TEXT_CLSWDK502_01997_SEQ_20",""
21,"TEXT_CLSWDK502_01997_SEQ_21",""
22,"TEXT_CLSWDK502_01997_SEQ_22",""
23,"TEXT_CLSWDK502_01997_SEQ_23",""
24,"TEXT_CLSWDK502_01997_TODO_00","讓伊修加爾德的老神殿騎士查看<Sheet(EventItem,2001681,0)/>"
25,"TEXT_CLSWDK502_01997_TODO_01","將<Sheet(EventItem,2001681,0)/>交給巴爾托維厄"
26,"TEXT_CLSWDK502_01997_TODO_02",""
27,"TEXT_CLSWDK502_01997_TODO_03",""
28,"TEXT_CLSWDK502_01997_TODO_04",""
29,"TEXT_CLSWDK502_01997_TODO_05",""
30,"TEXT_CLSWDK502_01997_TODO_06",""
31,"TEXT_CLSWDK502_01997_TODO_07",""
32,"TEXT_CLSWDK502_01997_TODO_08",""
33,"TEXT_CLSWDK502_01997_TODO_09",""
34,"TEXT_CLSWDK502_01997_TODO_10",""
35,"TEXT_CLSWDK502_01997_TODO_11",""
36,"TEXT_CLSWDK502_01997_TODO_12",""
37,"TEXT_CLSWDK502_01997_TODO_13",""
38,"TEXT_CLSWDK502_01997_TODO_14",""
39,"TEXT_CLSWDK502_01997_TODO_15",""
40,"TEXT_CLSWDK502_01997_TODO_16",""
41,"TEXT_CLSWDK502_01997_TODO_17",""
42,"TEXT_CLSWDK502_01997_TODO_18",""
43,"TEXT_CLSWDK502_01997_TODO_19",""
44,"TEXT_CLSWDK502_01997_TODO_20",""
45,"TEXT_CLSWDK502_01997_TODO_21",""
46,"TEXT_CLSWDK502_01997_TODO_22",""
47,"TEXT_CLSWDK502_01997_TODO_23",""
48,"TEXT_CLSWDK502_01997_BEATINE_000_000","成長為大樹的 <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/> ……
嘻嘻嘻嘻……你有在磨練自己的技術嗎？"
49,"TEXT_CLSWDK502_01997_BEATINE_000_001","其實今天有件事想要拜託給你……
我想讓你幫我找找……這把槍的主人。"
50,"TEXT_CLSWDK502_01997_BEATINE_000_002","前幾天，鬼哭隊的隊員送過來了一把槍。
好像是在北部林區巡邏時撿到的，
因為這著實是把好槍，所以很想物歸原主……"
51,"TEXT_CLSWDK502_01997_BEATINE_000_003","嘻嘻嘻……為師一眼就看出來了……
雖然槍尖已經沒了，但這把槍……
是正宗的……伊修加爾德騎槍！"
52,"TEXT_CLSWDK502_01997_BEATINE_000_004","而且從這用舊的充滿光澤感的梣木手把可以感受到，
製作者和使用者的愛……沒錯，可以感受到愛……
這簡直就是傑作中的傑作啊！"
53,"TEXT_CLSWDK502_01997_BEATINE_000_005","嘻嘻嘻……為師我感謝了送來這把槍的隊員。
而且，也抱有和他同樣的心情……
失主如此珍愛這把槍，所以一定要將它物歸原主！"
54,"TEXT_CLSWDK502_01997_BEATINE_000_006","（★未使用／削除予定★）"
55,"TEXT_CLSWDK502_01997_BEATINE_000_007","我已在這片大地落地生根，而你的枝葉則蔓延至世界各地。
我希望你能替我把這<Sheet(EventItem,2001681,0)/>，
送還給它身處伊修加爾德的主人。"
56,"TEXT_CLSWDK502_01997_BEATINE_000_008","幸虧我這裡也發現了線索……
這槍柄上刻著「雙翼皇冠」的花紋，
和神殿騎士團的紋章是一樣的。"
57,"TEXT_CLSWDK502_01997_BEATINE_000_009","如果拿給神殿騎士團的人看看的話，應該可以知道些什麼。
只能靠你了……拜託了……
嘻嘻嘻……嘻嘻嘻嘻嘻……"
58,"TEXT_CLSWDK502_01997_BEATINE_000_015","如果拿給神殿騎士團的人看看的話，應該可以知道些什麼。
只能靠你了……拜託了……
嘻嘻嘻……嘻嘻嘻嘻嘻……"
59,"TEXT_CLSWDK502_01997_KOSAN01997_000_020","我已經和龍族打了將近幾十年仗了……
可是這裡的老資格。
你這個冒險者找我有什麼事啊？"
60,"TEXT_CLSWDK502_01997_KOSAN01997_000_021","哦？在找這把<Sheet(EventItem,2001681,0)/>的主人啊。
嗯……的確刻著我們神殿騎士團的紋章，
而且這種槍型和我第一次拿到的槍一樣。"
61,"TEXT_CLSWDK502_01997_KOSAN01997_000_022","這麼說來，和我同期一起討伐龍族的同志裡，
有一個在途中被魔物殺死的愚者……
因為當時就是找不到那傢伙的槍，所以我記得很清楚。"
62,"TEXT_CLSWDK502_01997_KOSAN01997_000_023","他的兒子應該是在雲霧街。
不過是個窩囊廢，別說騎士了，連侍從騎士都不是。
好像是叫……巴爾托維厄。"
63,"TEXT_CLSWDK502_01997_KOSAN01997_000_025","他的兒子應該是在雲霧街。
不過是個窩囊廢，別說騎士了，連侍從騎士都不是。
好像是叫……巴爾托維厄。"
64,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_030","哦，我就是巴爾托維厄。
冒險者找我這種小兵有什麼事嗎？"
65,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_031","……這……的確是……我父親的東西。
一直就槍找不到來著……
為什麼會在黑衣森林撿到呢？"
66,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_032","那是很久以前的事了……那時我還是個孩子……
身為神殿騎士團的父親去討伐龍族，
之後就再也沒有回來……"
67,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_033","幾天後，父親的遺體被發現，上面有無數的爪痕。
據說是被魔物殺死的……
哼……真是個沒用的男人。"
68,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_034","在伊修加爾德，如果死於和龍族的戰鬥，
那麼將會被奉為英雄，但對手如果只是魔物，根本不會被人理睬。
父親被當做愚者……而我的人生也因此一落千丈。"
69,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_035","所以，我要靠自己的雙手狩獵龍族。
向世人展示我的力量，獲得榮譽！"
70,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_036","話說回來，你好像是個刻木匠吧。
那能幫我做一把弓嗎？"
71,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_037","我以前也是用槍的，
但不想像父親那樣白白死掉。
所以現在我放下了槍，拿起弓來狩獵龍族。"
72,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_038","我現在正在和這位刻木匠師傅聊天，先等我一下。
啊，這是我兒子菲利帕萊。
……菲利帕萊，快問好。"
73,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_039","抱歉，這孩子完全是由我這一個大男人一手帶大的，
有點不懂事。"
74,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_040","我也讓他拿著弓箭打獵。
那傢伙捕到的野鳥也是珍貴的食材。
我想有一天能讓那傢伙過上好日子啊……"
75,"TEXT_CLSWDK502_01997_BARTHOVIEU_000_041","但如你所見，我現在沒有錢。
等我攢夠了錢，你一定要給我做一把弓啊。
……拜託你了，刻木匠師傅！"
76,"TEXT_CLSWDK502_01997_SYSTEM_100_001","開啟了新的「刻木匠」職業任務。
等級達到53級以上時，
可以從雲霧街的巴爾托維厄那裡領取下一個任務。"
77,"TEXT_CLSWDK502_01997_SYSTEM_100_002","可以在已完成的任務日誌中
確認下一個刻木匠職業任務的領取條件。 "
78,"TEXT_CLSWDK502_01997_SYSTEM_100_010","另外，從伊修加爾德聖蕾內特廣場的摩爾根那裡
可以領取有關收藏品交易的新任務。"
79,"TEXT_CLSWDK502_01997_SYSTEM_100_011","還有，現在可以獲得「秘籍」了。
秘籍上記載著一些只有老練工匠才能駕馭的製作配方。"
80,"TEXT_CLSWDK502_01997_SYSTEM_100_012","可拜訪喪靈鐘的蓋丁．斯塔瞭解詳情。"
