key,0,1
25,"TEXT_HEAVNZ903_01968_TODO_01","將<Sheet(EventItem,2001768,0)/>交給瑪托雅的洞穴的二把手掃把"
26,"TEXT_HEAVNZ903_01968_TODO_02","讓二把手掃把查看它想要的東西"
27,"TEXT_HEAVNZ903_01968_TODO_03",""
28,"TEXT_HEAVNZ903_01968_TODO_04",""
29,"TEXT_HEAVNZ903_01968_TODO_05",""
30,"TEXT_HEAVNZ903_01968_TODO_06",""
31,"TEXT_HEAVNZ903_01968_TODO_07",""
32,"TEXT_HEAVNZ903_01968_TODO_08",""
33,"TEXT_HEAVNZ903_01968_TODO_09",""
34,"TEXT_HEAVNZ903_01968_TODO_10",""
35,"TEXT_HEAVNZ903_01968_TODO_11",""
36,"TEXT_HEAVNZ903_01968_TODO_12",""
37,"TEXT_HEAVNZ903_01968_TODO_13",""
38,"TEXT_HEAVNZ903_01968_TODO_14",""
39,"TEXT_HEAVNZ903_01968_TODO_15",""
40,"TEXT_HEAVNZ903_01968_TODO_16",""
41,"TEXT_HEAVNZ903_01968_TODO_17",""
42,"TEXT_HEAVNZ903_01968_TODO_18",""
43,"TEXT_HEAVNZ903_01968_TODO_19",""
44,"TEXT_HEAVNZ903_01968_TODO_20",""
45,"TEXT_HEAVNZ903_01968_TODO_21",""
46,"TEXT_HEAVNZ903_01968_TODO_22",""
47,"TEXT_HEAVNZ903_01968_TODO_23",""
48,"TEXT_HEAVNZ903_01968_SYSTEM_000_000","本任務是「探索類任務」。
在任務進行中，
日誌、目的列表和地圖有時不會提供相關提示。"
49,"TEXT_HEAVNZ903_01968_BROOMB_000_001","你有、什麼事嗎、唰唰唰唰！
想要、獲得、我們的知識、
就實現、我們的、願望吧！"
50,"TEXT_HEAVNZ903_01968_BROOMB_000_002","我是、「潔淨」的探求者。
我渴求一切、潔淨的東西。
……畢竟、我可是掃把。"
51,"TEXT_HEAVNZ903_01968_BROOMB_000_003","然後呢、現在我最想見識一下、「至清至淨的水」。"
52,"TEXT_HEAVNZ903_01968_BROOMB_000_004","洞穴的外面、還有在薩雷安治學區都有水坑對吧？
你就往西邊的岩壁方向尋找源頭、逆流而上、
幫我從<Sheet(EObj,2006072,0)/>、汲取<Sheet(EventItem,2001768,0)/>。"
53,"TEXT_HEAVNZ903_01968_BROOMB_000_005","如果那就是、至清至淨的水的話、
我就把我的知識、教給你！"
54,"TEXT_HEAVNZ903_01968_BROOMB_000_010","洞穴的外面、還有在薩雷安治學區都有水坑對吧？
你就往西邊的岩壁方向尋找源頭、逆流而上、
幫我從<Sheet(EObj,2006072,0)/>、汲取<Sheet(EventItem,2001768,0)/>。"
55,"TEXT_HEAVNZ903_01968_BROOMB_000_020","你、回來了、唰唰唰唰！
你找到了嗎？
至清至淨的、<Sheet(EventItem,2001768,0)/>！"
56,"TEXT_HEAVNZ903_01968_BROOMB_000_021","太棒了、令人讚嘆、唰唰唰唰！
清澈見底、像是沒有東西一樣、透明！"
57,"TEXT_HEAVNZ903_01968_BROOMB_000_022","……嗯、可是可是、總覺得、
這只不過是普通的水。
果然、不是「那個」、還是不行的……"
58,"TEXT_HEAVNZ903_01968_BROOMB_000_023","我們掃把稱「那個」是、夢幻之水。
我聽說、它比任何水都清澈、
但是、掃把沒有臉、所以和那個無緣。"
59,"TEXT_HEAVNZ903_01968_BROOMB_000_024","只要是人類、誰都有的、
可是瑪托雅大人、不給我看。
比緋汐海的海水還要鹹、比沙利亞克河的河水還要清澈。"
60,"TEXT_HEAVNZ903_01968_BROOMB_000_025","你也有吧？
你要是給我看的話、這次一定教給你知識！"
61,"TEXT_HEAVNZ903_01968_BROOMB_000_030","我們掃把稱「那個」是、夢幻之水。
我聽說、它比任何水都清澈、
但是、掃把沒有臉、所以和那個無緣。"
62,"TEXT_HEAVNZ903_01968_BROOMB_000_031","只要是人類、誰都有的、
可是瑪托雅大人、不給我看。
比緋汐海的海水還要鹹、比沙利亞克河的河水還要清澈。"
63,"TEXT_HEAVNZ903_01968_BROOMB_000_032","你也有吧？
你要是給我看的話、這次一定教給你知識！"
64,"TEXT_HEAVNZ903_01968_BROOMB_000_040","什麼什麼、怎麼回事、唰唰唰唰！
雖然有點意思、
不過我想看的是、「那個」啊！"
65,"TEXT_HEAVNZ903_01968_BROOMB_000_050","……唰！"
66,"TEXT_HEAVNZ903_01968_BROOMB_000_051","總……總覺得激動萬分、唰唰唰唰！
這就是傳說中的……眼淚！
晶瑩剔透、好漂亮……"
67,"TEXT_HEAVNZ903_01968_BROOMB_000_052","謝謝你、作為謝禮、
我這就把瑪托雅大人賦予我的知識、教給你！
也就是、關於薩雷安的知識！"
68,"TEXT_HEAVNZ903_01968_BROOMB_000_053","薩雷安、是知識之都。
「哲學家議會」的人們、
對在此孕育出無數的知識、推敲研究。"
69,"TEXT_HEAVNZ903_01968_BROOMB_000_054","瑪托雅大人最討厭、哲學家議會還有其他人對研究指手畫腳了。
討厭被嫉妒、怨恨、規定所束縛……"
70,"TEXT_HEAVNZ903_01968_BROOMB_000_055","雖然、我們掃把不太懂、
不過那應該、就和掃把頭上、黏上的灰塵一樣吧？"
71,"TEXT_HEAVNZ903_01968_BROOMB_000_056","……什麼？你想要知道的、是瑪托雅大人的心願？
哎呀不巧、我可不知道、那些事情。
因為、沒有教給我呀！"
