key,0,1
20,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_002","看來你已經和所有妖怪成為好朋友了啊。
如果想要認識更多妖怪的話……
不如去我的故鄉旅行一圈怎麼樣？"
21,"TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_003","（★未使用／削除予定★）"
22,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_003","哎喲，你的妖怪徽章好像不夠啊。
多收集一些以後再來找我吧。"
23,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_100_003","「妖怪徽章」可以在裝備妖怪手錶後，
通過參加各地的危命任務做出貢獻後獲得。"
24,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_200_003","可以獲得的地區有：中拉諾西亞、拉諾西亞低地、
西拉諾西亞、拉諾西亞高地、拉諾西亞外地；
黑衣森林中央林區、東部林區、南部林區、北部林區……"
25,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_300_003","西薩納蘭、中薩納蘭、東薩納蘭、南薩納蘭；
庫爾札斯西部高地、阿巴拉提亞雲海、龍堡參天高地、
翻雲霧海、龍堡內陸低地……"
26,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_400_003","魔大陸阿濟茲拉、基拉巴尼亞邊區、基拉巴尼亞山區、
基拉巴尼亞湖區；紅玉海、延夏、太陽神草原。
請積極參加危命任務收集妖怪徽章吧。"
27,"TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_004","（★未使用／削除予定★）"
28,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_000_004","背包已滿或背包中已有同樣的物品，
無法獲得<Sheet(Item,IntegerParameter(1),0)/>。"
29,"TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_100_004","（★未使用／削除予定★）"
30,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_100_004","那麼就由我來介紹一下……
這就是你的新朋友，<Sheet(Companion,IntegerParameter(1),0)/>！
要和睦相處哦！"
31,"TEXT_FESYKWMEDALEXCHANGE_00348_Q3_000_001","要交換哪種武器？"
32,"TEXT_FESYKWMEDALEXCHANGE_00348_A3_000_001","<Sheet(Item,IntegerParameter(3),0)/>:<Format(<Value>IntegerParameter(4)</Value>,FF022C)/>/<Value>IntegerParameter(5)</Value>(<If(Equal(IntegerParameter(1),15208))>单手剑<Else/><If(Equal(IntegerParameter(1),15209))>格斗武器<Else/><If(Equal(IntegerParameter(1),15210))>大斧<Else/><If(Equal(IntegerParameter(1),15211))>长枪<Else/><If(Equal(IntegerParameter(1),15212))>弓<Else/><If(Equal(IntegerParameter(1),15213))>双剑<Else/><If(Equal(IntegerParameter(1),15214))>双手剑<Else/><If(Equal(IntegerParameter(1),15215))>火枪<Else/><If(Equal(IntegerParameter(1),15216))>双手幻杖<Else/><If(Equal(IntegerParameter(1),15217))>双手咒杖<Else/><If(Equal(IntegerParameter(1),15218))>魔导书：召唤师<Else/><If(Equal(IntegerParameter(1),15219))>魔导书：学者<Else/><If(Equal(IntegerParameter(1),15220))>天球仪<Else/></If></If></If></If></If></If></If></If></If></If></If></If></If><If(Equal(IntegerParameter(2),0))><Else/>＆盾</If>)"
33,"TEXT_FESYKWMEDALEXCHANGE_00348_A3_000_002","取消"
34,"TEXT_FESYKWMEDALEXCHANGE_00348_Q5_000_001","確定要使用<Value>IntegerParameter(5)</Value>枚<Sheet(Item,IntegerParameter(3),0)/>，
交換<Sheet(Item,IntegerParameter(1),0)/><If(Equal(IntegerParameter(2),0))><Else/>和<Sheet(Item,IntegerParameter(2),0)/></If>嗎？"
35,"TEXT_FESYKWMEDALEXCHANGE_00348_A5_000_001","是"
36,"TEXT_FESYKWMEDALEXCHANGE_00348_A5_000_002","否"
37,"TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_005","（★未使用／削除予定★）"
38,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_005","你的<Sheet(Item,IntegerParameter(1),ITEM_SGL)/>好像不夠啊。
雖說尋找稀有道具肯定不是一件容易事……
不過我相信如果是你一定可以找到的！"
39,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_100_005","「妖怪傳奇徽章」可以在召喚出妖怪寵物的狀態下，
通過參加指定地區的危命任務做出貢獻後偶爾獲得。
請在妖怪大辭典中確認指定地區的詳情，試著進行挑戰吧。"
40,"TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_006","（★未使用／削除予定★）"
41,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_000_006","背包已滿或背包中已有同樣的物品，
無法獲得<Sheet(Item,IntegerParameter(1),0)/>與<Sheet(Item,IntegerParameter(2),0)/>。"
42,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_100_006","背包已滿或背包中已有同樣的物品，
無法獲得<Sheet(Item,IntegerParameter(1),0)/>。"
43,"TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_007","（★未使用／削除予定★）"
44,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_007","居然選擇了劍和盾，看來我們一定非常投緣才對！
拿著吧，這就是你的新武器……
<Sheet(Item,IntegerParameter(1),0)/>和<Sheet(Item,IntegerParameter(2),0)/>！"
45,"TEXT_FESYKWMEDALEXCHANGE_00348_ACTOR_000_008","（★未使用／削除予定★）"
46,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_008","怎麼樣，是不是帥爆了？
這就是你的新武器——<Sheet(Item,IntegerParameter(1),0)/>！"
47,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_000_009","交換妖怪武器時所必需的妖怪傳奇徽章的數量增加了。
請積極參加危命任務收集吧。"
48,"TEXT_FESYKWMEDALEXCHANGE_00348_A1_000_030","（★未使用／削除予定★）"
49,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_031","來艾歐澤亞做什麼？其實我來是想探訪好友的。
雖然是個總在到處遊蕩不見蹤影的傢伙，不過特點卻十分明顯，
他身上總是戴著一大堆叮鈴噹啷的飾品，我光靠聽的都能認出來。"
50,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_032","對了，我在途中迷了路，
好像把身上的徽章弄丟了。
要是你能幫我找回來，就給你相應的謝禮……拜託啦！"
51,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_000_033","「妖怪徽章」可以在裝備妖怪手錶後，
通過參加各地的危命任務做出貢獻後獲得。"
52,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_100_033","可以獲得的地區有：中拉諾西亞、拉諾西亞低地、
西拉諾西亞、拉諾西亞高地、拉諾西亞外地；
黑衣森林中央林區、東部林區、南部林區、北部林區……"
53,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_200_033","西薩納蘭、中薩納蘭、東薩納蘭、南薩納蘭；
庫爾札斯西部高地、阿巴拉提亞雲海、龍堡參天高地、
翻雲霧海、龍堡內陸低地……"
54,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_300_033","魔大陸阿濟茲拉、基拉巴尼亞邊區、基拉巴尼亞山區、
基拉巴尼亞湖區；紅玉海、延夏、太陽神草原。
請積極參加危命任務收集妖怪徽章吧。"
55,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_000_034","「妖怪傳奇徽章」可以在召喚出妖怪寵物的狀態下，
通過參加指定地區的危命任務做出貢獻後偶爾獲得。
請在妖怪大辭典中確認指定地區的詳情，試著進行挑戰吧。"
56,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_100_034","「妖怪大辭典」可以從「重要物品」或「寵物一覽」處打開。"
57,"TEXT_FESYKWMEDALEXCHANGE_00348_SYSTEM_000_035",""
58,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_040","看來你已經收集了13種武器啊。
哎呀，你真是太努力了，真令我吃驚。
總之恭喜你了！"
59,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_041","啊，那是……
我朋友好像來了。"
60,"TEXT_FESYKWMEDALEXCHANGE_00348_WANDERINGMINSTREL_000_042","你們好像聊得很開心嘛。
到底在說些什麼？"
61,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_043","你來得正好。
我正在祝福這位冒險者的偉大壯舉呢。
居然能集齊13種武器，真是太厲害了。"
62,"TEXT_FESYKWMEDALEXCHANGE_00348_WANDERINGMINSTREL_000_044","什麼……確實厲害！
我也要為你獻上誠摯的祝福！"
63,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_045","我為了拿戰獅坐騎也費了不少力氣，
感同身受啊。"
64,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_100_045","果然冒險者需要的就是值得努力的新挑戰
和與之相配的報酬！
關於這方面我們來好好探討一……"
65,"TEXT_FESYKWMEDALEXCHANGE_00348_WANDERINGMINSTREL_200_045","你、你冷靜一點……
這種事情待會再私下探討。
總之現在先讓我們稱讚冒險者的偉大壯舉吧！"
66,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_046","確實……讓我再次向你表示祝賀。
沒想到能遇到像你這樣的冒險者，
來艾歐澤亞旅行真是太好了。"
67,"TEXT_FESYKWMEDALEXCHANGE_00348_WANDERINGMINSTREL_100_046","機會，快逃……"
68,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_200_046","喂！
我話還沒說完！！"
69,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_300_046","……真是大意不得。
總之，以後再見面的時候，
就讓我以朋友的身份和你一起冒險吧！"
70,"TEXT_FESYKWMEDALEXCHANGE_00348_PROG_DUMMY_001","交換武器（戰鬥菁英）"
71,"TEXT_FESYKWMEDALEXCHANGE_00348_PROG_DUMMY_002","交換武器（魔法導師）"
72,"TEXT_FESYKWMEDALEXCHANGE_00348_PROG_DUMMY_003","<Sheet(Item,IntegerParameter(3),0)/>:<Format(<Value>IntegerParameter(4)</Value>,FF022C)/>/<Value>IntegerParameter(5)</Value>(<If(Equal(IntegerParameter(1),15208))>单手剑<Else/><If(Equal(IntegerParameter(1),15209))>格斗武器<Else/><If(Equal(IntegerParameter(1),15210))>大斧<Else/><If(Equal(IntegerParameter(1),15211))>长枪<Else/><If(Equal(IntegerParameter(1),15212))>弓<Else/><If(Equal(IntegerParameter(1),15213))>双剑<Else/><If(Equal(IntegerParameter(1),15214))>双手剑<Else/><If(Equal(IntegerParameter(1),15215))>火枪<Else/><If(Equal(IntegerParameter(1),15216))>双手幻杖<Else/><If(Equal(IntegerParameter(1),15217))>双手咒杖<Else/><If(Equal(IntegerParameter(1),15218))>魔导书：召唤师<Else/><If(Equal(IntegerParameter(1),15219))>魔导书：学者<Else/><If(Equal(IntegerParameter(1),15220))>天球仪<Else/><If(Equal(IntegerParameter(1),30807))>武士刀<Else/><If(Equal(IntegerParameter(1),30808))>刺剑<Else/><If(Equal(IntegerParameter(1),30809))>枪刃<Else/><If(Equal(IntegerParameter(1),30810))>投掷武器<Else/></If></If></If></If></If></If></If></If></If></If></If></If></If></If></If></If></If><If(Equal(IntegerParameter(2),0))><Else/>＆盾</If>)"
73,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_061","真是令人驚訝，你居然集齊了所有的武器。
你的收藏家精神真是值得讚賞。
恭喜你啦！"
74,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_062","唔，那是……
我那位跑掉的朋友好像來了。"
75,"TEXT_FESYKWMEDALEXCHANGE_00348_WANDERINGMINSTREL_000_063","我正好看見了冒險者的身影。
看這樣子應該是終於集齊了所有的武器吧？
那也請允許我獻上祝福。"
76,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_064","而且是在有限的期間內集齊了全部17種武器。
或許是我當初要求的妖怪徽章數量太少了吧？"
77,"TEXT_FESYKWMEDALEXCHANGE_00348_WANDERINGMINSTREL_000_065","說、說什麼呢……關於這件事，
我們不是一起邊吃肉邊商量了那麼長時間嗎！"
78,"TEXT_FESYKWMEDALEXCHANGE_00348_WANDERINGMINSTREL_000_066","你是怎麼想的呢？
請你這位完成此次壯舉的人來談談這回試煉的感想吧！"
79,"TEXT_FESYKWMEDALEXCHANGE_00348_Q7_000_067","要說什麼？"
80,"TEXT_FESYKWMEDALEXCHANGE_00348_A7_000_068","輕而易舉！"
81,"TEXT_FESYKWMEDALEXCHANGE_00348_A7_000_069","難度正合適！"
82,"TEXT_FESYKWMEDALEXCHANGE_00348_A7_000_070","累死了……"
83,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_071","不愧是身經百戰的冒險者！
你這種如火焰般的挑戰精神真讓人佩服！"
84,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_072","唔……果然還是你的話語具有說服力。
那這回就當你的判斷是正確的吧。"
85,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_073","你說什麼？！
這一點都不像你啊，在我印象中你可總是走在最前面的人！
嗯……難道這就是時代的變遷嗎……？"
86,"TEXT_FESYKWMEDALEXCHANGE_00348_WANDERINGMINSTREL_000_074","好了，既然已經從冒險者那裡聽取到了寶貴的意見，
那我差不多該先走一步了。
畢竟我還有創作新的冒險故事這一重要的工作要做！"
87,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_075","哎，他還真是個大忙人啊……"
88,"TEXT_FESYKWMEDALEXCHANGE_00348_HINOSHIN_000_076","估計你也閒不下來，還有新的冒險在等著你吧。
如果以後有機會再見面的話，
作為你的好友，我們一起去冒險如何！"
