key,0,1
29,"TEXT_BANSYL209_01275_TODO_05",""
30,"TEXT_BANSYL209_01275_TODO_06",""
31,"TEXT_BANSYL209_01275_TODO_07",""
32,"TEXT_BANSYL209_01275_TODO_08",""
33,"TEXT_BANSYL209_01275_TODO_09",""
34,"TEXT_BANSYL209_01275_TODO_10",""
35,"TEXT_BANSYL209_01275_TODO_11",""
36,"TEXT_BANSYL209_01275_TODO_12",""
37,"TEXT_BANSYL209_01275_TODO_13",""
38,"TEXT_BANSYL209_01275_TODO_14",""
39,"TEXT_BANSYL209_01275_TODO_15",""
40,"TEXT_BANSYL209_01275_TODO_16",""
41,"TEXT_BANSYL209_01275_TODO_17",""
42,"TEXT_BANSYL209_01275_TODO_18",""
43,"TEXT_BANSYL209_01275_TODO_19",""
44,"TEXT_BANSYL209_01275_TODO_20",""
45,"TEXT_BANSYL209_01275_TODO_21",""
46,"TEXT_BANSYL209_01275_TODO_22",""
47,"TEXT_BANSYL209_01275_TODO_23",""
48,"TEXT_BANSYL209_01275_PONNIXIA_000_000","壞妖精們也真是屢教不改，
又來搶奪我們染色用的南瓜了呼啾！"
49,"TEXT_BANSYL209_01275_PONNIXIA_000_001","既然那麼想要，那我就送給他們一些呼啾！
只不過要送的是和南瓜很相像的<Sheet(EObj,2003307,0)/>呼啾！
呼啾啾，這可是我頗妮希亞壓箱底的惡作劇手法呼啾！"
50,"TEXT_BANSYL209_01275_PONNIXIA_000_002","我想請你把這個搬到壞妖精們會出現的地方，
放得顯眼點呼啾！
那樣的話他們一定會上鉤的呼啾。"
51,"TEXT_BANSYL209_01275_PONNIXIA_000_003","但是一定要注意呼啾！
炸彈南瓜稍微搖晃得厲害點就會轟的一聲炸開了呼啾！
為了不讓它爆炸，你一定要非常小心才行呼啾！"
52,"TEXT_BANSYL209_01275_PONNIXIA_000_004","我的妖精夥伴已經把<Sheet(EObj,2003307,0)/>
運到妖精領入口附近了呼啾。
請你去找他接班，執行我們的作戰計劃呼啾！"
53,"TEXT_BANSYL209_01275_PONNIXIA_000_005","我想請你把<Sheet(EObj,2003307,0)/>搬到壞妖精們會出現的地方，
放得顯眼點呼啾！"
54,"TEXT_BANSYL209_01275_PONNIXIA_000_006","但是一定要注意呼啾！
炸彈南瓜稍微搖晃得厲害點就會轟的一聲炸開了呼啾！
為了不讓它爆炸，你一定要非常小心才行呼啾！"
55,"TEXT_BANSYL209_01275_RECOVER_000_001","清新的空氣治癒了疲勞的身心，
搬運狀態的持續時間延長了！"
56,"TEXT_BANSYL209_01275_NOTRECOVER_000_001","只有在搬運狀態下才會生效。
請返回開始地點重新進行搬運。"
57,"TEXT_BANSYL209_01275_DECRIPT_000_001","拿起<Sheet(EObj,2003307,0)/>，
在限制時間內，將其搬運到妖精領的<Sheet(EObj,2003310,0)/>。"
58,"TEXT_BANSYL209_01275_DECRIPT_000_002","搬運狀態的持續時間是50秒。
可持續時間結束的話，搬運就會失敗。
需要從開始地點重新開始挑戰。"
59,"TEXT_BANSYL209_01275_DECRIPT_000_003","如果受到攻擊，搬運狀態的持續時間也會減少。
可持續時間剩餘不多時，
接觸路上的<Sheet(EObj,2003308,0)/>就可以恢復持續時間。"
60,"TEXT_BANSYL209_01275_PONNIXIA_000_010","嘻嘻嘻……設定好了呢呼啾。
我都能想像到他們被炸飛的樣子了呼啾。
真開心！下次也拜託你了呼啾！"
