key,0,1
28,"TEXT_SUBCTS809_01424_TODO_04",""
29,"TEXT_SUBCTS809_01424_TODO_05",""
30,"TEXT_SUBCTS809_01424_TODO_06",""
31,"TEXT_SUBCTS809_01424_TODO_07",""
32,"TEXT_SUBCTS809_01424_TODO_08",""
33,"TEXT_SUBCTS809_01424_TODO_09",""
34,"TEXT_SUBCTS809_01424_TODO_10",""
35,"TEXT_SUBCTS809_01424_TODO_11",""
36,"TEXT_SUBCTS809_01424_TODO_12",""
37,"TEXT_SUBCTS809_01424_TODO_13",""
38,"TEXT_SUBCTS809_01424_TODO_14",""
39,"TEXT_SUBCTS809_01424_TODO_15",""
40,"TEXT_SUBCTS809_01424_TODO_16",""
41,"TEXT_SUBCTS809_01424_TODO_17",""
42,"TEXT_SUBCTS809_01424_TODO_18",""
43,"TEXT_SUBCTS809_01424_TODO_19",""
44,"TEXT_SUBCTS809_01424_TODO_20",""
45,"TEXT_SUBCTS809_01424_TODO_21",""
46,"TEXT_SUBCTS809_01424_TODO_22",""
47,"TEXT_SUBCTS809_01424_TODO_23",""
48,"TEXT_SUBCTS809_01424_TATAFU_000_000","啊，真是沒有比這更丟臉的了！
堂堂魯加族大漢，竟然會因為暈船倒下！"
49,"TEXT_SUBCTS809_01424_TATAFU_000_001","……喂，你是冒險者吧？
我是貿易商塔塔芙。
我現在遇到了點麻煩，你能幫我一把嗎？"
50,"TEXT_SUBCTS809_01424_TATAFU_000_002","我是剛從海洋之都利姆薩．羅敏薩進完貨，
來到這個港口的……
可是僱傭的運貨人卻成了這副德行。"
51,"TEXT_SUBCTS809_01424_TATAFU_000_003","你能代替他去趟漁村月牙灣，
把商品交給捕魚人納納拉伊嗎？
當然不會白讓你跑腿了，那就拜託你了。"
52,"TEXT_SUBCTS809_01424_TATAFU_000_009","明明是個大塊頭，竟然給暈船了，真是丟人。
你能代替他去趟漁村月牙灣，
把商品交給捕魚人納納拉伊嗎？"
53,"TEXT_SUBCTS809_01424_NANALAI_000_010","怎麼還沒來啊……
都這個時候了，也該送來了啊。"
54,"TEXT_SUBCTS809_01424_NANALAI_000_011","哦，等你好久了！
……哇，這個大麻袋真夠重的！
實實在在地裝滿了土壤啊。"
55,"TEXT_SUBCTS809_01424_NANALAI_000_012","嗯……買土幹嘛？
那當然是用肥沃的土壤開墾田地，
然後種上這個小麻袋裡的種子！"
56,"TEXT_SUBCTS809_01424_NANALAI_000_013","靈災之後，這裡的捕魚量直線下滑。
所以為了填飽肚子，我就想栽培些蔬菜。"
57,"TEXT_SUBCTS809_01424_NANALAI_000_014","哎呀，差點忘了！我得把貨款給你。
來，請你把這個交給商人塔塔芙，
順便代我向她問好啊！"
58,"TEXT_SUBCTS809_01424_NANALAI_000_019","雖然我還不習慣栽培蔬菜這種工作，不過會加油的。
請你把貨款交給商人塔塔芙，順便代我向她問好！"
59,"TEXT_SUBCTS809_01424_TATAFU_000_020","你回來了。
看來你順利把商品交給他了。"
60,"TEXT_SUBCTS809_01424_TATAFU_000_021","……這是貨款吧。
一、二、三……嗯，沒錯。
謝謝你了，你幫了我大忙。"
61,"TEXT_SUBCTS809_01424_TATAFU_000_022","不過納納拉伊用僅有的那點錢，
特地從拉諾西亞的農場買來土壤和種子，
還真是很奇怪啊。"
62,"TEXT_SUBCTS809_01424_TATAFU_000_023","但是，我希望他能夠成功栽培出一片田地。
因為我並不討厭那種努力的男人。"
63,"TEXT_SUBCTS809_01424_TATAFU_000_024","對了對了，我這裡還剩了點種子，也給你吧。
如果你在冒險者住宅區買了土地，
可以試著在庭院裡開拓一塊小田地，把種子種下去。"
