66,TEXT_FESANV901_04765_KIPIHJAKKYA_000_015,我去流沙屋那邊，<hex:02100103>你就在這附近去問問和冒險者有關的人，<hex:02100103>看看有沒有什麼消息？
67,TEXT_FESANV901_04765_KIPIHJAKKYA_000_016,如果有什麼發現就在流沙屋旁邊集合！<hex:02100103>那麼，拜託了！
68,TEXT_FESANV901_04765_ADVENTURERA04765_100_017,新生慶典的時候，<hex:02100103>總覺得要積極地生活呢。<hex:02100103>今天要接什麼委託呢。
69,TEXT_FESANV901_04765_MOB04765_200_017,是冒險者嗎？<hex:02100103>歡迎回到熱鬧的烏爾達哈，新生慶典。<hex:02100103>這次也有一些小企劃，請盡情享受吧。
70,TEXT_FESANV901_04765_KIPIHJAKKYA_000_017,不好意思，你對冒險者納吉·阿·嘉奇亞有什麼了解嗎？<hex:02100103>就算是些微的事情也沒關係……。
71,TEXT_FESANV901_04765_ADVENTURERA04765_000_018,哎呀，你有什麼事嗎？
72,TEXT_FESANV901_04765_ADVENTURERA04765_000_019,納吉……啊，是那個活潑的小貓魅嗎？<hex:02100103>我不知道他現在在哪裡，但是前段時間有見過他。<hex:02100103>好像是接了什麼運輸的工作。
73,TEXT_FESANV901_04765_ADVENTURERA04765_000_020,那孩子雖然不是不擅長交際，<hex:02100103>但是一有工作就喜歡單獨行動。<hex:02100103>據說最近在街道上出現了強盜，有點令人擔心呢……。
74,TEXT_FESANV901_04765_ADVENTURERA04765_000_021,我不知道納吉去了哪裡，但是最近有見過他。<hex:02100103>好像是接了什麼運輸的工作。
75,TEXT_FESANV901_04765_BRAN_000_022,哦，你是之前幫忙調查瓶中信的人……<hex:02100103>好久不見，看起來還挺好的。
76,TEXT_FESANV901_04765_BRAN_100_022,看起來你正在工作中。<hex:02100103>我是「海港新聞」的資深記者布蘭，<hex:02100103>如果你有什麼想問的，隨時歡迎。
77,TEXT_FESANV901_04765_BRAN_000_023,哦，你是冒險者嗎？<hex:02100103>我是「海港新聞」的資深記者布蘭，<hex:02100103>有什麼需要幫忙的嗎？
78,TEXT_FESANV901_04765_BRAN_000_024,哈哈，找人的事情……<hex:02100103>很抱歉，我不知道那個人的事情。<hex:02100103>我剛剛還在和「異國的詩人」談話呢。
79,TEXT_FESANV901_04765_BRAN_000_025,那個人在新生慶典期間有演出和其他活動，<hex:02100103>而這次似乎又有了新的企劃。<hex:02100103>好像是叫做「信件樹」之類的……。
80,TEXT_FESANV901_04765_BRAN_000_026,如果你有興趣的話，<hex:02100103>不妨去和詩人談談看？<hex:02100103>他應該還在來生回廊的黃金廣場。
81,TEXT_FESANV901_04765_BRAN_000_027,每次新生慶典都有演出和其他活動的「異國的詩人」，<hex:02100103>這次似乎又有了新的企劃。<hex:02100103>他應該還在黃金廣場，你去和他聊聊如何？
82,TEXT_FESANV901_04765_MOB04765_000_028,哎呀，你是……！<hex:02100103>好久不見，沒想到會在這裡遇見你。<hex:02100103>今天有什麼事情？
83,TEXT_FESANV901_04765_MOB04765_000_029,原來如此，你是為了找冒險者納吉先生而來的。<hex:02100103>應該是「異國的詩人」委託了他一個與新生慶典有關的重要工作。
84,TEXT_FESANV901_04765_MOB04765_000_030,如果想知道詳細的事情，就去問「異國的詩人」吧。<hex:02100103>不過……我不知道他的具體位置，<hex:02100103>你要自己找找看了。
85,TEXT_FESANV901_04765_MOB04765_000_031,納吉應該是接了一個與新生慶典有關的重要工作。<hex:02100103>如果你知道「異國的詩人」的位置，<hex:02100103>不妨直接去問問他吧。
86,TEXT_FESANV901_04765_SYSTEM_000_032,看起來納吉接了一個與新生慶典有關的工作。<hex:02100103>他的委託人應該還在黃金廣場，<hex:02100103>去聽聽他的詳細情況吧。
87,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_040,嘿，你是……！<hex:02100103>好久不見，真沒想到會在這裡遇見你。<hex:02100103>今天有什麼事情？
88,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_041,原來你是為了找納吉先生而來的。<hex:02100103>他的事情我知道一些，也知道他的下落。
89,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_042,嘿，你是冒險者對吧？<hex:02100103>有什麼事嗎？
90,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_043,嗯，確實我經常把冒險者的活躍寫成詩歌，被稱為「異國的詩人」。<hex:02100103>此外，我對你尋找的納吉的下落也有些許頭緒。
91,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_044,讓我按順序解釋一下……<hex:02100103>新生慶典是悼念第七災厄的犧牲者，並重新燃起對未來的希望的慶典。<hex:02100103>作為其中的一部分，我們計劃了一個名為「信件樹」的活動。
92,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_045,來自現在生活在靈災之後的某個人，<hex:02100103>對另一個「某個人」的感謝和鼓勵……<hex:02100103>我們希望能夠廣泛徵集這樣的心意，以匿名的信件形式展示在這裡，<hex:02100103>讓新生慶典的參觀者自由閱讀。
93,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_046,而且我已經請求納吉幫忙收集並運送用於信件樹的信件。<hex:02100103>這也正是我現在所做的事情。
94,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_047,事實上，不久前我收到了納吉的聯絡，<hex:02100103>他在通訊貝中告訴我，<hex:02100103>他已經完成了在黑衣森林的收集工作並正準備返回。
95,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_048,他說他會經過黑塵驛站回來，按理說他應該已經到達了。<hex:02100103>雖然這樣做會花你一些時間……<hex:02100103>但我作為他的委託人，能請你幫忙尋找一下他嗎？
96,TEXT_FESANV901_04765_WANDERINGMINSTREL_100_048,非常感謝你，我目前不能離開這裡。<hex:02100103>假若他遇到了什麼問題的話應該還會在黑塵驛站附近。<hex:02100103>你能告訴琪琵這個消息嗎？
97,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_049,如果納吉他們遇到了什麼問題，<hex:02100103>他應該還在黑塵驛站附近。<hex:02100103>我希望你能告訴琪琵。
98,TEXT_FESANV901_04765_KIPIHJAKKYA_000_050,歡迎回來。<hex:02100103>你有什麼關於納吉的消息嗎？
99,TEXT_FESANV901_04765_KIPIHJAKKYA_000_051,原來如此……異國的詩人請你護送運輸的嗎？
100,TEXT_FESANV901_04765_KIPIHJAKKYA_000_052,那先去他提到的黑塵驛站看看吧！<hex:02100103>也許能找到一些線索！
101,TEXT_FESANV901_04765_MOBA04765_100_055,快點，我們需要召集援軍……
102,TEXT_FESANV901_04765_KIPIHJAKKYA_000_055,啊，你來了！<hex:02100103>剛剛這個人好像看到了什麼……
103,TEXT_FESANV901_04765_MOBA04765_000_056,你是冒險者嗎？太好了……！<hex:02100103>剛剛我經過執掌峽谷的時候，<hex:02100103>看到了運輸車被盜賊襲擊了！
104,TEXT_FESANV901_04765_MOBA04765_000_057,他們就是佔據附近的屈伊伯龍家的人。<hex:02100103>他們總是以團伙形式襲擊人們。
105,TEXT_FESANV901_04765_MOBA04765_100_057,但護衛好像只有一個年輕人……。<hex:02100103>他快要被打敗了，<hex:02100103>你能去幫助他嗎？
106,TEXT_FESANV901_04765_KIPIHJAKKYA_000_058,糟糕……那肯定是納吉！<hex:02100103>我們馬上去現場看看吧！
107,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_059,可惡，一個接一個……！
108,TEXT_FESANV901_04765_BANDITA04765_000_060,死纏爛打的小鬼……但是，到此為止！
109,TEXT_FESANV901_04765_KIPIHJAKKYA_000_061,喂，你們！<hex:02100103>如果你們敢對我弟弟動手，<hex:02100103>我一定會把你們打得落花流水！
110,TEXT_FESANV901_04765_KIPIHJAKKYA_000_062,這個人……是非常強大的冒險者！！
111,TEXT_FESANV901_04765_BANDITA04765_000_063,切，那種壓迫感，非同一般！<hex:02100103>在小鬼身上花了太多工夫了……撤退吧！
112,TEXT_FESANV901_04765_KIPIHJAKKYA_000_064,納吉，你受傷了嗎？<hex:02100103>你能動嗎？沒事吧？
113,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_065,姐姐……還有<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>？<hex:02100103>謝謝你幫助我，<hex:02100103>我沒想到你會來救我……！
114,TEXT_FESANV901_04765_Q2_000_000,要說什麼？
115,TEXT_FESANV901_04765_A2_000_001,你還好嗎？
116,TEXT_FESANV901_04765_A2_000_002,嗯……
117,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_066,啊啊……我還好！<hex:02100103>真高興你還記得我！
118,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_067,是啊，沒錯呢……<hex:02100103>我在上次的新生慶典的時候受到了你的照顧，但你可能已經忘記了吧。<hex:02100103>對不起……我有點太興奮了。
119,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_068,姐姐，好久不見了……<hex:02100103>我沒有受到太嚴重的傷，所以沒事的。
120,TEXT_FESANV901_04765_KIPIHJAKKYA_000_070,那就好……<hex:02100103>等一下我會好好處理你的傷口。
121,TEXT_FESANV901_04765_KIPIHJAKKYA_000_071,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，你在關鍵時刻展現了出色的機智！<hex:02100103>……順便問一下，你們兩個是不是相識的呢？
122,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_072,你是我第一次來到烏爾達哈時搭話的人。<hex:02100103>你幫我辦理了冒險者註冊，介紹了公會，<hex:02100103>還幫我處理了一些委託，是我的恩人。
123,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_073,不過能不戰而嚇退對方真是厲害……<hex:02100103>我之前就有點猜到了，你真的是一個了不起的冒險者！
124,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_074,姐姐，好久不見……對不起讓你擔心了。<hex:02100103>我沒有受到太嚴重的傷，所以沒事的。
125,TEXT_FESANV901_04765_KIPIHJAKKYA_000_075,那就好……<hex:02100103>等一下我會好好處理你的傷口。
126,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_076,對了，你也是冒險者對吧……<hex:02100103>真的很感謝你的幫助。<hex:02100103>如果可以的話，可以告訴我你的名字嗎？
127,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_077,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>嗎……<hex:02100103>能夠單憑威脅就趕走賊匪，這可不是普通人能做到的。<hex:02100103>你一定是一位非常厲害的冒險者！
128,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_078,和你相比看來我還有很長的路要走……<hex:02100103>我必須變得更強，能夠獨自戰鬥，<hex:02100103>才能被姐姐認可……
129,TEXT_FESANV901_04765_KIPIHJAKKYA_000_079,被我……認可？
130,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_080,對了，現在不是說這些的時候。<hex:02100103>我正在和旅行商人布萊蒙迪一起運送新生慶典的貨物，<hex:02100103>之後還要交貨和報告。
131,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_081,很抱歉，雖然很匆忙，<hex:02100103>但我必須盡快回到烏爾達哈。
132,TEXT_FESANV901_04765_KIPIHJAKKYA_000_083,那麼……<hex:02100103>我們也去拜訪一下異國的詩人吧。
133,TEXT_FESANV901_04765_KIPIHJAKKYA_000_090,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，謝謝你的幫助。納吉安全我就放心了。
134,TEXT_FESANV901_04765_KIPIHJAKKYA_000_091,不過剛才那個小聲的話語……<hex:02100103>實在讓我有些擔心。
135,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_092,姐姐的治療方法有些粗暴呢。<hex:02100103>她是因為我沒遵守約定的時間而生氣嗎……？
136,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_094,嘿，你們回來了。<hex:02100103>看來納吉也平安無事，<hex:02100103>真是太好了。
137,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_095,從執行委員那裡聽說信件已經安全送達。<hex:02100103>多虧你們我們才能順利準備信件樹，<hex:02100103>真是太感謝你們了。
138,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_096,很抱歉我回來晚了，<hex:02100103>其實……
139,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_097,如果不是<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>幫助我們，<hex:02100103>信件和旅行商人都不會平安無事。<hex:02100103>我一點用處都沒有……
140,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_098,原來是這樣啊……
141,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_099,不過作為委託人，我也要向你道謝。<hex:02100103>感謝你幫助他們，真的非常感謝。
142,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_100,不過納吉，你並不是什麼都沒做吧？<hex:02100103>在救援到來之前，你一直保護著信件和旅行商人，<hex:02100103>這已經很了不起了，不需要那麼自卑。
143,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_101,不，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>一個人就足以驅散了一群盜賊，<hex:02100103>而且只是用眼神而已。
144,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_102,相比之下我還差得遠呢。<hex:02100103>如果不能不依賴任何人獨自解決任何問題，<hex:02100103>我無法稱得上是一個優秀的冒險者。
145,TEXT_FESANV901_04765_KIPIHJAKKYA_000_103,不依賴任何人……。
146,TEXT_FESANV901_04765_KIPIHJAKKYA_000_104,喂，納吉，<hex:02100103>你是不是一直以來都在獨自一人冒險，不依賴任何人？<hex:02100103>甚至在危險的地方，也是獨自一人？
147,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_105,啊，不依賴任何人才能成為真正的冒險者吧？<hex:02100103>我想成為姐姐認可的冒險者，<hex:02100103>所以我決定一切都自己來。
148,TEXT_FESANV901_04765_KIPIHJAKKYA_000_106,是嗎……
149,TEXT_FESANV901_04765_KIPIHJAKKYA_000_107,納吉……姐姐現在反對你繼續當冒險者。<hex:02100103>立刻回到叔母的村莊重新思考一下吧。
150,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_108,為什麼會這樣？<hex:02100103>當我告訴姐姐我要成為冒險者時，<hex:02100103>你不是很高興嗎！
151,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_109,我為了讓姐姐認可我而一直努力著呢。
152,TEXT_FESANV901_04765_KIPIHJAKKYA_000_110,現在的你，對冒險者有著錯誤的理解。<hex:02100103>直到你自己想起來之前，<hex:02100103>我無法認可你是冒險者納吉·阿·嘉奇亞。
153,TEXT_FESANV901_04765_KIPIHJAKKYA_000_111,但如果納吉想繼續當冒險者，<hex:02100103>就好好思考自己為什麼要開始旅行。<hex:02100103>並讓我認可你吧。
154,TEXT_FESANV901_04765_NHAGIAJAKKYA_000_112,我知道了。<hex:02100103>我會好好反思一下……
155,TEXT_FESANV901_04765_WANDERINGMINSTREL_000_121,關於冒險者的誤解……<hex:02100103>也就是說，琪琵問納吉「冒險者是什麼」的意思吧。<hex:02100103>非常有趣……換作是你會怎麼回答呢？
156,TEXT_FESANV901_04765_KIPIHJAKKYA_000_122,對不起<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，<hex:02100103>讓你感到驚訝了吧。
157,TEXT_FESANV901_04765_KIPIHJAKKYA_000_123,雖然我一直支持弟弟，<hex:02100103>也認可他努力工作的態度。
158,TEXT_FESANV901_04765_KIPIHJAKKYA_000_124,但是現在這樣下去，<hex:02100103>他很可能很快會出意外……<hex:02100103>而且納吉自己也會變得很辛苦。
159,TEXT_FESANV901_04765_KIPIHJAKKYA_000_125,本來那孩子只要一張嘴就是姐姐姐姐的……<hex:02100103>他只需要自由地旅行，不用在意被誰評價，<hex:02100103>但他就是不願意聽……真是的！
