key,0,1
25,"TEXT_JOBAOZ800_04777_TODO_01","與馬丁對話"
26,"TEXT_JOBAOZ800_04777_TODO_02",""
27,"TEXT_JOBAOZ800_04777_TODO_03",""
28,"TEXT_JOBAOZ800_04777_TODO_04",""
29,"TEXT_JOBAOZ800_04777_TODO_05",""
30,"TEXT_JOBAOZ800_04777_TODO_06",""
31,"TEXT_JOBAOZ800_04777_TODO_07",""
32,"TEXT_JOBAOZ800_04777_TODO_08",""
33,"TEXT_JOBAOZ800_04777_TODO_09",""
34,"TEXT_JOBAOZ800_04777_TODO_10",""
35,"TEXT_JOBAOZ800_04777_TODO_11",""
36,"TEXT_JOBAOZ800_04777_TODO_12",""
37,"TEXT_JOBAOZ800_04777_TODO_13",""
38,"TEXT_JOBAOZ800_04777_TODO_14",""
39,"TEXT_JOBAOZ800_04777_TODO_15",""
40,"TEXT_JOBAOZ800_04777_TODO_16",""
41,"TEXT_JOBAOZ800_04777_TODO_17",""
42,"TEXT_JOBAOZ800_04777_TODO_18",""
43,"TEXT_JOBAOZ800_04777_TODO_19",""
44,"TEXT_JOBAOZ800_04777_TODO_20",""
45,"TEXT_JOBAOZ800_04777_TODO_21",""
46,"TEXT_JOBAOZ800_04777_TODO_22",""
47,"TEXT_JOBAOZ800_04777_TODO_23",""
48,"TEXT_JOBAOZ800_04777_MARTYN_100_000","（★未使用／削除予定★）"
49,"TEXT_JOBAOZ800_04777_SYSTEM_100_001","（★未使用／削除予定★）"
50,"TEXT_JOBAOZ800_04777_MARTYN_000_000","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>你又更上一層樓了啊。
我將會親身試試你的實力……。"
51,"TEXT_JOBAOZ800_04777_MARTYN_000_001","雖然旅途的疲憊已經消除，
但我對自己成為新的反派角色還是很不安呢。"
52,"TEXT_JOBAOZ800_04777_ROYSE_000_002","嘛，不用太擔心，
我們這邊的準備已經順利完成了。"
53,"TEXT_JOBAOZ800_04777_ROYSE_000_003","新的反派角色的服裝和舞台裝置已經完成了。
當然，<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>的新衣服也是。"
54,"TEXT_JOBAOZ800_04777_ROYSE_000_004","順便說一下，在這些製作過程中，
我們得到了一位特別的協助者。"
55,"TEXT_JOBAOZ800_04777_ROYSE_000_005","因為我想和你們一起向協助者打招呼，
所以能一起來政府層嗎？"
56,"TEXT_JOBAOZ800_04777_MARTYN_000_006","政府層？
到底是誰協助了我們……？"
57,"TEXT_JOBAOZ800_04777_MARTYN_000_010","這裡，總覺得不太安心……。"
58,"TEXT_JOBAOZ800_04777_PYANDIH_000_011","協助者是誰呢？
感覺好興奮啊……！"
59,"TEXT_JOBAOZ800_04777_ROYSE_000_020","那麼，我們就請特別的協助者過來吧。"
60,"TEXT_JOBAOZ800_04777_ROYSE_000_021","為了給假面狂歡的新反派角色帶來新的風格，
這次我們特別請了這位協助者！"
61,"TEXT_JOBAOZ800_04777_GODBERT_000_022","哈哈哈！
能見到假面狂歡的大家真是榮幸！"
62,"TEXT_JOBAOZ800_04777_MARTYN_000_023","戈、戈德伯特先生！
沙蠍眾的一員，也是金碟遊樂場的老闆，
曼德維爾家族＆曼德維爾集團代表……"
63,"TEXT_JOBAOZ800_04777_MARTYN_100_023","換句話說，是個大富翁……！"
64,"TEXT_JOBAOZ800_04777_GODBERT_000_024","哦，<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>也是假面狂歡的相關人員嗎？
哎呀呀，你也是個忙碌的人呢。"
65,"TEXT_JOBAOZ800_04777_GODBERT_100_024","哦，
原來你也是假面狂歡的相關人員呢……。"
66,"TEXT_JOBAOZ800_04777_GODBERT_000_025","我們和天青鬥場之間一直有合作關係，
比如讓提豐參加假面狂歡之類的……"
67,"TEXT_JOBAOZ800_04777_GODBERT_000_026","這次為了創造出新的反派角色，
我們毫不吝嗇地提供了我們公司的技術和經驗。"
68,"TEXT_JOBAOZ800_04777_ROYSE_000_027","無論是服裝還是舞台裝置，都是多虧了戈德伯特先生的協助，
才能實現的。
這次真的非常感謝你！"
69,"TEXT_JOBAOZ800_04777_GODBERT_000_028","哪裡哪裡，我們從假面狂歡中獲得了很多靈感。
以後也請一起努力，讓烏爾達哈的娛樂產業更加繁榮吧！"
70,"TEXT_JOBAOZ800_04777_GODBERT_000_029","那麼，我還有其他的工作要處理，
就此告辭了。"
71,"TEXT_JOBAOZ800_04777_ROYSE_000_030","好了，打完招呼後，
我們馬上去試穿服裝，試運行舞台裝置吧。
前往天青鬥場吧！"
72,"TEXT_JOBAOZ800_04777_ROYSE_000_200","嗯，新的衣服非常適合你！"
73,"TEXT_JOBAOZ800_04777_MARTYN_000_201","那個……我的衣服呢？"
74,"TEXT_JOBAOZ800_04777_ROYSE_000_202","假面狂歡的新反派角色，
名字是……"
75,"TEXT_JOBAOZ800_04777_ROYSE_100_202","黃金鬥士「戈爾德爾」！"
76,"TEXT_JOBAOZ800_04777_PYANDIH_000_203","老師……你好像變大了呢……？"
77,"TEXT_JOBAOZ800_04777_ROYSE_000_204","反派角色必須要有威力才行。
我們利用了幻象棱晶，讓你看起來更大。"
78,"TEXT_JOBAOZ800_04777_ROYSE_000_205","而且，這塊金色水晶
具備作為魔力增幅器的功能，
可以增強馬丁的魔法能力。"
79,"TEXT_JOBAOZ800_04777_ROYSE_000_206","還有，我們計劃使用魔法人偶和魔物，
所以<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>你千萬不要掉以輕心喔！"
80,"TEXT_JOBAOZ800_04777_MARTYN_000_207","這、這沒有犯規嗎？"
81,"TEXT_JOBAOZ800_04777_ROYSE_000_208","噢，反派角色使用卑鄙手段才能讓人討厭，
這樣比賽才能更加精彩嘛。"
82,"TEXT_JOBAOZ800_04777_ROYSE_000_209","還有，戈爾德爾的角色設定，
是根據馬丁吝嗇的一面來設計的。
等一下我會給你劇本，請記住台詞，好好演出！"
83,"TEXT_JOBAOZ800_04777_MARTYN_000_210","我吝嗇的一面……這……。"
84,"TEXT_JOBAOZ800_04777_ROYSE_000_211","那麼，先練習一下台詞吧。"
85,"TEXT_JOBAOZ800_04777_MARTYN_000_212","我的水晶不會給你！
去死吧！"
86,"TEXT_JOBAOZ800_04777_ROYSE_000_213","非常好！
這一定會很精彩……！"
87,"TEXT_JOBAOZ800_04777_PYANDIH_000_215","變成戈爾德爾的老師，真是閃閃發亮呢……！"
88,"TEXT_JOBAOZ800_04777_MARTYN_000_220","唉，貪財吝嗇的戈爾德爾嗎。
我竟然被人這樣看待……。"
89,"TEXT_JOBAOZ800_04777_PYANDIH_000_221","老師，你非常適合這個角色！
你真的很適合成為反派角色！"
90,"TEXT_JOBAOZ800_04777_MARTYN_000_222","這真的是好事嗎……？"
91,"TEXT_JOBAOZ800_04777_MARTYN_000_223","嗯，既然事情已經變成這樣，
我只能下定決心，大膽地演出了。"
92,"TEXT_JOBAOZ800_04777_MARTYN_000_224","而且，我一直想和你進行師徒對決。
沒想到會以這種方式實現……。"
93,"TEXT_JOBAOZ800_04777_MARTYN_000_225","這是個好機會，
我們一起全力以赴地戰鬥吧！"
94,"TEXT_JOBAOZ800_04777_MARTYN_000_226","第三代藍色假面改名為戈爾德爾！
我隨時等待著你的挑戰......！"
95,"TEXT_JOBAOZ800_04777_SYSTEM_000_227","青魔法師內容「假面狂歡」新增了
新的舞台。
你可以從「天青鬥場的嚮導」那裡挑戰。"
96,"TEXT_JOBAOZ800_04777_SYSTEM_000_228","「青魔法師日誌」新增了可挑戰的內容。
你可以從主要指令的「青魔法書」選項中，
打開「青魔法師日誌」菜單來挑戰。"
