key,0,1
23,"TEXT_FESCHN002_01545_SEQ_23","空欄"
24,"TEXT_FESCHN002_01545_TODO_00","完成艾歐澤亞各地的危命任務 擊退夕獸"
25,"TEXT_FESCHN002_01545_TODO_01","向利姆薩·羅敏薩的桃源老師報告"
26,"TEXT_FESCHN002_01545_TODO_02","空欄"
27,"TEXT_FESCHN002_01545_TODO_03","空欄"
28,"TEXT_FESCHN002_01545_TODO_04","空欄"
29,"TEXT_FESCHN002_01545_TODO_05","空欄"
30,"TEXT_FESCHN002_01545_TODO_06","空欄"
31,"TEXT_FESCHN002_01545_TODO_07","空欄"
32,"TEXT_FESCHN002_01545_TODO_08","空欄"
33,"TEXT_FESCHN002_01545_TODO_09","空欄"
34,"TEXT_FESCHN002_01545_TODO_10","空欄"
35,"TEXT_FESCHN002_01545_TODO_11","空欄"
36,"TEXT_FESCHN002_01545_TODO_12","空欄"
37,"TEXT_FESCHN002_01545_TODO_13","空欄"
38,"TEXT_FESCHN002_01545_TODO_14","空欄"
39,"TEXT_FESCHN002_01545_TODO_15","空欄"
40,"TEXT_FESCHN002_01545_TODO_16","空欄"
41,"TEXT_FESCHN002_01545_TODO_17","空欄"
42,"TEXT_FESCHN002_01545_TODO_18","空欄"
43,"TEXT_FESCHN002_01545_TODO_19","空欄"
44,"TEXT_FESCHN002_01545_TODO_20","空欄"
45,"TEXT_FESCHN002_01545_TODO_21","空欄"
46,"TEXT_FESCHN002_01545_TODO_22","空欄"
47,"TEXT_FESCHN002_01545_TODO_23","空欄"
48,"TEXT_FESCHN002_01545_TOGEN_000_000","呵呵呵……你又想要<Sheet(EventItem,2001348,0)/>了？
看來你是要去討伐夕獸啊，氣勢不錯！"
49,"TEXT_FESCHN002_01545_TOGEN_100_000","雖然說它是不死之身，但是多擊退它幾次的話，
它就會長記性，離開這裡了。"
50,"TEXT_FESCHN002_01545_TOGEN_000_001","如果你成功擊退了夕獸，記得要把它那狼狽的慘狀告訴老朽。
就當是說說你的英勇事跡也行。
到時老朽會再次送上微薄的謝禮。"
51,"TEXT_FESCHN002_01545_TOGEN_000_002","夕獸可能出沒的地方是……
中拉諾西亞「和風陸門」的東南方向、
拉諾西亞低地「砂鹽灘」的東邊。"
52,"TEXT_FESCHN002_01545_TOGEN_000_003","黑衣森林中央林區「彎枝牧場」的東南方向、
黑衣森林北部林區「林場水車」的南邊、
中薩納蘭「烏爾達哈調車庫」的東南方向。"
53,"TEXT_FESCHN002_01545_TOGEN_000_004","還有東薩納蘭「枯骨營地」的東邊。
切記，<Sheet(EventItem,2001348,0)/>可以弱化夕獸。
老朽等你的好消息。"
54,"TEXT_FESCHN002_01545_TOGEN_000_010","夕獸可能出沒的地方是……
中拉諾西亞「和風陸門」的東南方向、
拉諾西亞低地「砂鹽灘」的東邊。"
55,"TEXT_FESCHN002_01545_TOGEN_000_011","黑衣森林中央林區「彎枝牧場」的東南方向、
黑衣森林北部林區「林場水車」的南邊、
中薩納蘭「烏爾達哈調車庫」的東南方向。"
56,"TEXT_FESCHN002_01545_TOGEN_000_012","還有東薩納蘭「枯骨營地」的東邊。
切記，<Sheet(EventItem,2001348,0)/>可以弱化夕獸。
老朽等你的好消息。"
57,"TEXT_FESCHN002_01545_TOGEN_000_020","呵呵呵……你又一次成功地趕走了夕獸！
夕獸差不多也開始著急了。
繼續保持這樣，早晚它會離開這裡的。"
58,"TEXT_FESCHN002_01545_TOGEN_000_021","這是小小的謝禮……還是說你想要其他的東西？
老朽身邊的豔麗手裡有一些來自東方的物品。
看看有沒有你想要的，可以跟她交換。"
